,Gender,Customer Type,Type of Travel,Class,satisfaction,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes
15714,1,0,1,2,1,48,351,5,5,4,0
15715,1,1,1,2,0,26,867,4,5,4,15
15716,1,1,1,0,0,37,220,3,3,3,0
15717,1,0,1,1,0,34,2365,2,2,2,5
15718,0,0,1,1,1,49,2418,4,4,3,0
15719,0,0,1,1,1,44,3896,4,4,5,2
15720,1,0,1,0,1,38,1081,5,1,5,1
15721,0,0,0,1,1,28,862,2,4,2,0
15722,1,1,1,1,1,39,236,4,5,4,41
15723,0,0,1,1,1,28,1849,3,4,3,0
15724,1,0,1,2,0,35,1276,3,4,3,55
15725,1,0,1,1,0,34,188,3,1,3,12
15726,1,0,1,1,1,56,2984,5,4,4,0
15727,0,0,0,2,0,14,282,4,1,4,0
15728,0,1,1,1,1,25,481,4,4,4,0
15729,0,0,1,1,1,56,761,4,4,4,117
15730,0,0,1,1,1,39,929,4,4,4,40
15731,0,0,0,2,0,17,427,2,3,2,1
15732,1,0,1,1,1,44,737,3,3,5,14
15733,0,0,1,1,0,36,2504,2,2,4,0
15734,0,0,0,0,1,54,406,1,3,1,0
15735,1,0,0,2,0,24,463,5,5,5,0
15736,1,0,1,1,0,55,2769,4,4,1,0
15737,1,0,0,2,0,30,669,4,4,4,0
15738,0,0,1,1,1,48,1096,4,4,5,0
15739,1,0,0,2,0,34,451,3,5,3,0
15740,0,0,0,2,0,29,1236,4,3,4,12
15741,0,0,0,2,0,16,1368,1,4,1,4
15742,0,0,1,1,1,25,192,5,5,5,96
15743,1,0,1,1,0,18,337,2,3,2,37
15744,1,0,1,1,1,48,3804,4,4,4,0
15745,0,0,1,2,1,51,944,5,2,5,0
15746,1,0,1,1,0,23,3737,3,3,3,22
15747,0,0,0,2,0,10,1050,5,4,5,24
15748,0,0,1,1,0,48,2585,3,3,1,0
15749,1,0,0,2,0,36,828,4,5,4,84
15750,0,0,1,1,1,47,486,2,2,5,0
15751,0,0,1,1,1,56,2434,5,5,4,0
15752,1,0,1,1,1,76,390,5,5,3,0
15753,1,0,1,0,0,25,569,2,3,2,16
15754,0,1,1,2,0,26,565,4,1,4,1
15755,1,0,1,1,1,33,2899,1,4,4,157
15756,1,0,1,1,0,46,3019,3,3,3,1
15757,1,1,1,1,0,38,459,5,4,5,0
15758,0,0,1,1,1,31,1975,5,3,5,63
15759,0,1,1,2,1,38,115,4,2,4,0
15760,1,0,0,0,0,39,679,2,4,2,0
15761,1,1,1,1,0,49,1750,2,5,2,13
15762,0,0,1,1,1,40,2000,4,4,4,30
15763,1,0,1,0,1,51,403,5,5,3,117
15764,0,0,1,1,0,54,456,3,3,3,46
15765,1,0,1,2,0,32,163,2,4,2,0
15766,0,0,1,1,0,41,239,1,1,1,0
15767,0,0,0,2,1,68,1723,5,4,5,11
15768,1,0,1,1,1,50,1086,5,5,5,0
15769,0,0,0,0,0,70,141,4,3,4,0
15770,0,1,1,2,0,17,569,2,4,2,0
15771,0,0,0,2,0,68,1117,4,5,4,12
15772,0,0,0,2,0,68,760,4,4,4,0
15773,0,1,1,2,0,30,679,3,5,3,0
15774,0,0,0,2,0,36,1671,3,2,3,12
15775,0,0,1,1,1,45,1924,4,4,4,0
15776,1,1,1,2,0,28,1237,2,4,2,39
15777,1,0,0,2,0,47,986,5,5,4,66
15778,0,0,1,1,1,43,1562,5,5,3,95
15779,1,0,0,2,0,21,509,2,5,2,0
15780,1,1,1,2,0,26,912,5,3,5,11
15781,0,0,1,1,0,32,134,1,4,1,3
15782,0,1,1,2,0,37,461,4,5,4,0
15783,1,0,1,1,1,74,1569,4,4,2,1
15784,0,0,0,0,0,31,214,3,4,5,145
15785,1,0,0,2,1,19,1626,2,5,2,2
15786,0,0,1,1,1,52,533,4,4,4,37
15787,1,1,1,1,0,21,1129,3,3,3,0
15788,1,1,1,2,0,43,552,4,3,4,35
15789,0,0,1,2,0,43,590,4,2,4,0
15790,1,0,1,1,1,50,2418,5,5,3,86
15791,1,0,1,1,1,23,1192,5,5,5,0
15792,0,0,0,2,0,48,1246,4,4,4,19
15793,0,0,1,1,1,34,1820,5,5,5,0
15794,1,0,0,2,0,35,1167,3,2,3,0
15795,1,0,0,2,0,14,351,4,5,4,0
15796,1,0,0,1,0,11,964,5,4,5,0
15797,0,0,1,1,1,57,583,5,5,5,4
15798,1,1,1,1,0,66,396,3,4,2,195
15799,0,0,1,1,1,42,3387,5,5,4,6
15800,1,0,0,2,0,57,321,2,2,2,6
15801,0,0,0,2,0,34,239,2,4,2,4
15802,0,0,1,1,1,42,1589,5,5,5,2
15803,0,0,1,1,1,43,1379,5,5,3,0
15804,0,0,0,2,0,44,1184,2,3,2,84
15805,1,1,1,1,1,40,109,1,1,1,5
15806,0,0,1,2,1,23,761,5,2,5,46
15807,1,0,1,1,1,57,67,5,5,2,0
15808,1,0,1,1,1,50,227,5,5,4,0
15809,1,0,0,2,0,24,637,1,4,1,45
15810,0,0,1,1,0,38,1678,4,4,3,45
15811,0,0,1,2,1,18,383,5,1,5,0
15812,0,0,1,2,1,33,323,5,2,5,49
15813,0,0,1,2,1,52,852,4,5,4,15
15814,1,0,1,2,0,59,746,1,1,4,0
15815,1,0,1,1,1,30,672,4,5,4,31
15816,1,0,0,2,0,67,1237,2,3,5,0
15817,1,0,1,1,1,46,250,4,4,5,0
15818,0,1,1,1,1,25,192,5,5,5,32
15819,1,0,1,1,1,57,2815,4,4,3,0
15820,0,0,0,0,0,16,457,4,5,4,0
15821,1,0,1,1,1,36,237,4,4,3,4
15822,0,0,0,2,0,36,986,4,5,4,40
15823,1,0,1,2,0,38,822,3,4,3,21
15824,0,0,1,1,0,43,237,1,1,3,0
15825,1,0,0,0,1,14,1111,2,5,2,0
15826,0,0,1,1,1,52,1590,4,4,5,0
15827,1,1,1,2,0,26,377,3,4,3,20
15828,1,0,1,0,0,48,1102,4,4,4,0
15829,1,0,1,1,1,27,1464,5,5,5,77
15830,0,0,1,1,1,22,1940,3,1,3,0
15831,1,0,1,1,0,35,3185,2,2,3,9
15832,1,0,1,2,1,52,458,5,5,2,0
15833,0,1,1,1,0,36,102,5,5,5,35
15834,1,1,1,2,0,25,563,3,2,3,0
15835,0,0,0,2,0,67,591,5,5,5,48
15836,0,0,0,2,0,13,630,1,4,1,23
15837,0,0,0,2,0,53,305,4,5,4,42
15838,0,0,0,2,0,59,432,4,4,4,0
15839,1,0,0,2,0,28,813,4,5,4,2
15840,0,0,1,1,1,46,361,5,5,5,18
15841,1,0,0,2,0,61,723,4,4,4,6
15842,0,1,1,2,0,27,1400,5,3,5,0
15843,1,0,0,2,0,67,2105,4,4,5,0
15844,0,1,1,1,0,27,495,2,1,2,0
15845,0,0,1,2,1,43,551,5,1,5,1
15846,1,0,1,1,0,43,1895,1,1,2,0
15847,1,0,0,0,0,34,399,1,3,1,0
15848,1,1,1,2,0,24,1377,1,4,1,63
15849,0,0,0,2,0,40,447,5,5,5,0
15850,0,1,1,2,0,27,764,2,3,2,0
15851,1,0,1,1,1,42,3183,3,3,3,0
15852,1,0,1,1,1,40,1590,5,5,3,0
15853,1,1,1,1,1,19,1411,4,5,4,1
15854,1,0,1,1,1,26,516,4,5,4,0
15855,1,0,1,0,1,41,680,5,5,4,0
15856,1,0,0,1,0,25,1067,1,4,1,0
15857,0,1,1,2,0,26,462,4,3,5,191
15858,1,0,0,2,0,27,204,4,4,4,0
15859,0,0,1,1,1,59,986,4,4,3,0
15861,1,1,1,2,0,23,807,4,3,4,13
15862,0,0,0,1,0,26,354,5,5,5,0
15863,0,0,1,1,1,43,226,5,5,3,3
15864,0,0,1,1,1,39,2087,3,3,2,0
15865,1,0,1,0,0,20,456,2,4,2,0
15866,0,0,1,1,1,28,712,3,4,3,0
15867,0,0,1,2,1,46,413,4,2,4,0
15868,0,0,1,1,1,40,1610,5,5,3,0
15869,1,0,1,1,1,48,2318,5,5,3,0
15870,1,0,1,1,1,32,2620,5,5,5,1
15871,1,0,1,2,1,57,809,4,4,3,126
15872,0,0,1,1,1,47,3843,5,5,4,0
15873,0,0,0,2,0,40,794,5,4,5,0
15874,1,0,1,1,0,59,2139,3,3,3,0
15875,1,0,1,2,1,38,284,4,3,4,57
15876,1,0,1,1,1,40,931,4,4,5,0
15877,0,0,1,1,1,47,2201,5,4,4,56
15878,0,0,1,1,1,22,2342,3,5,2,0
15879,1,1,1,2,0,60,1608,1,4,1,0
15880,1,0,0,2,0,12,282,3,5,3,0
15881,1,0,0,2,0,25,323,4,2,4,3
15882,1,1,1,1,0,26,711,3,5,3,0
15883,0,0,0,2,0,9,457,4,4,4,0
15884,0,0,0,2,0,45,1927,2,5,2,0
15885,1,0,1,1,0,28,2611,4,2,1,48
15886,1,0,1,1,1,40,3677,3,3,5,0
15887,0,1,1,2,1,23,1207,1,4,1,14
15888,0,0,0,0,1,37,1598,5,4,5,0
15889,1,1,1,2,0,12,1333,1,3,1,0
15890,0,0,1,1,0,42,2182,3,3,1,3
15891,0,0,1,1,1,27,696,4,3,4,0
15892,0,0,1,1,1,49,303,5,5,5,0
15893,1,0,1,1,1,31,296,4,5,4,0
15894,0,0,1,1,1,54,432,5,5,3,1
15895,1,1,1,1,0,34,304,4,4,4,0
15896,1,0,1,1,0,60,337,3,3,4,0
15897,1,0,1,1,1,41,432,4,4,4,0
15898,1,0,1,1,1,49,2103,5,5,1,17
15899,1,0,1,1,1,32,604,3,5,3,0
15900,1,1,1,1,1,21,666,2,5,2,0
15901,1,0,0,2,0,13,319,3,2,3,0
15902,1,1,1,2,0,17,731,2,5,2,0
15903,1,1,1,1,1,26,405,1,5,1,0
15904,1,1,1,2,0,20,158,4,3,4,20
15905,0,0,1,1,1,43,1608,3,4,4,133
15906,0,0,0,2,1,48,312,4,4,4,0
15907,1,1,1,2,1,22,247,4,5,4,19
15908,1,0,1,1,1,42,337,4,4,3,52
15909,0,0,0,2,0,7,627,5,5,5,0
15910,0,0,1,2,0,45,536,2,3,2,0
15911,1,0,0,2,0,21,2677,5,3,5,0
15912,1,0,1,1,0,47,3584,4,4,2,0
15913,1,1,1,1,0,37,391,3,4,3,0
15914,1,0,1,1,0,51,1911,2,4,3,174
15915,0,0,1,1,1,17,3841,4,4,4,0
15916,1,0,0,2,0,54,936,5,5,2,0
15917,1,0,0,2,0,46,590,3,3,5,0
15918,1,0,0,0,0,59,1076,4,3,4,0
15919,1,1,1,1,0,44,414,3,4,3,0
15920,0,0,1,1,1,40,3504,4,4,4,29
15921,0,1,1,2,0,27,937,5,1,5,20
15922,0,0,0,0,0,40,930,2,5,2,4
15923,0,0,0,2,0,8,448,2,3,2,1
15924,0,0,0,2,0,11,2419,3,5,3,0
15925,1,1,1,2,1,23,31,1,4,1,0
15926,0,0,1,1,1,46,442,5,5,3,91
15927,1,0,0,2,0,68,895,5,5,4,0
15928,1,1,1,2,0,35,297,3,2,3,0
15929,1,0,1,1,1,25,2070,2,5,4,146
15930,0,0,0,0,0,39,190,2,3,2,0
15931,0,0,0,2,0,9,647,4,3,4,20
15932,1,0,0,2,0,49,936,5,5,3,14
15933,0,0,0,2,0,26,1751,2,5,2,9
15934,1,1,1,0,0,16,277,2,3,2,19
15935,0,1,1,1,0,25,280,1,1,1,0
15936,1,0,0,2,0,34,271,1,4,1,0
15937,0,0,1,1,0,43,2651,4,4,1,0
15938,1,0,1,2,0,53,508,2,2,1,0
15939,0,0,0,2,0,65,1242,2,4,2,0
15940,1,0,0,2,0,60,631,1,1,2,0
15941,0,0,1,1,1,44,3859,3,3,5,0
15942,0,0,1,1,0,25,993,1,3,1,0
15943,0,0,0,2,0,41,299,3,5,3,23
15944,0,0,0,2,0,27,712,2,5,2,2
15945,0,0,1,1,1,52,327,4,4,4,21
15946,0,0,0,2,0,66,691,1,4,1,0
15947,1,1,1,1,1,26,377,5,4,5,0
15948,1,0,1,1,1,46,3109,4,4,5,36
15949,1,0,1,2,0,50,1448,2,2,3,0
15950,1,1,1,2,0,22,610,1,3,1,0
15951,0,0,0,2,0,68,308,3,3,3,0
15952,0,0,0,1,0,26,763,5,5,5,0
15953,1,0,1,1,1,53,594,5,5,5,28
15954,0,0,0,2,0,12,468,3,5,3,42
15955,1,0,0,1,0,48,2454,4,4,5,0
15956,0,0,1,2,1,56,575,4,4,4,0
15957,1,0,1,1,1,57,2139,4,4,5,0
15958,1,0,0,2,0,49,925,1,1,3,0
15959,1,0,0,2,0,21,2454,3,4,5,0
15960,0,0,0,0,0,30,1892,3,3,3,12
15961,1,0,1,1,1,58,2536,4,4,4,1
15962,0,0,1,1,1,60,2434,4,4,3,20
15963,1,0,1,2,0,11,1452,4,4,4,6
15964,0,0,1,0,0,33,912,2,4,2,2
15965,1,0,1,1,1,44,2441,4,4,5,10
15966,1,0,0,2,0,50,1727,4,5,1,0
15967,0,0,1,1,0,46,1920,1,1,4,0
15968,1,0,1,2,1,28,1189,4,2,4,0
15969,1,0,0,2,0,28,240,1,1,1,0
15970,1,0,1,1,1,60,1825,5,4,3,34
15971,0,0,0,2,0,54,224,1,5,1,0
15972,0,0,0,2,0,57,216,3,4,3,0
15973,1,0,1,1,1,48,3042,3,3,3,5
15974,1,0,1,1,1,55,862,5,5,3,5
15975,0,0,1,1,1,55,2357,4,4,5,7
15976,0,1,1,2,0,23,343,5,3,5,11
15977,1,0,1,1,1,43,199,5,5,3,0
15978,1,1,1,2,0,37,975,3,4,3,4
15979,1,0,1,2,1,40,554,5,2,5,0
15980,1,0,0,2,0,22,399,4,5,4,0
15981,0,0,0,2,0,17,292,3,4,3,0
15982,1,0,1,0,0,49,1009,4,4,1,7
15983,1,0,1,1,1,36,2126,4,4,3,0
15984,1,0,1,2,0,49,1216,1,3,3,134
15985,0,0,0,2,0,35,192,1,5,1,0
15986,0,0,0,0,0,33,106,2,5,2,0
15987,0,1,1,1,0,26,356,1,3,1,0
15988,0,0,1,1,1,47,3247,4,4,3,0
15989,0,1,1,2,0,20,804,5,3,5,0
15990,0,0,0,1,0,36,1195,3,2,5,0
15991,0,0,0,2,0,9,285,2,4,2,0
15992,1,0,1,1,1,39,3131,4,4,1,0
15993,0,0,1,1,1,32,199,5,5,5,24
15994,0,1,1,2,0,39,862,1,5,1,0
15995,1,0,1,2,1,36,637,4,1,4,0
15996,0,0,1,2,0,43,1694,2,3,2,20
15997,1,0,1,1,1,52,1491,5,5,4,0
15998,0,0,1,1,1,45,2830,5,5,3,0
15999,1,0,1,2,1,43,393,3,3,5,53
16000,1,0,0,2,0,55,370,3,3,3,7
16001,1,0,0,2,0,51,1371,2,3,1,9
16002,1,1,1,2,0,22,125,1,4,1,0
16003,1,0,0,2,0,35,383,4,5,4,0
16004,1,0,0,2,0,37,813,3,3,3,20
16005,1,0,0,2,0,62,1072,2,4,3,36
16006,0,0,1,1,1,40,2154,4,4,3,15
16007,0,0,1,1,0,28,1074,5,3,5,15
16008,1,1,1,1,0,28,488,5,4,5,24
16009,1,0,0,2,0,21,746,1,5,1,0
16010,1,0,1,2,0,41,302,3,3,3,0
16011,0,0,1,1,1,48,2596,2,2,4,0
16012,1,0,0,2,0,49,689,4,4,1,0
16013,1,0,1,1,0,39,771,4,4,4,8
16014,0,0,1,1,1,40,2870,3,3,3,1
16015,1,1,1,1,1,49,240,3,4,3,10
16016,1,0,0,1,0,31,680,4,4,4,0
16017,0,1,1,1,0,26,944,4,4,4,0
16018,1,0,1,1,0,54,2301,3,2,4,0
16019,1,0,1,1,1,53,462,5,5,4,17
16020,1,0,0,2,0,69,719,3,3,5,0
16021,0,0,1,1,1,46,2342,4,4,5,9
16022,0,0,1,1,0,42,1592,3,3,1,29
16023,0,0,0,1,0,10,201,4,4,4,0
16024,0,0,1,1,1,45,354,5,5,2,0
16025,0,0,1,0,1,47,447,4,3,4,0
16026,1,0,1,1,1,27,3996,4,4,4,0
16027,0,0,1,1,1,57,1608,5,5,3,0
16028,1,0,1,1,1,46,760,5,5,5,0
16029,0,0,1,1,1,46,1580,4,4,3,0
16030,0,0,1,1,1,22,2917,4,5,4,0
16031,1,0,0,2,0,67,479,3,3,3,0
16032,0,0,1,1,1,55,2799,4,4,5,0
16033,0,0,1,1,1,46,620,4,4,4,30
16034,1,0,1,0,1,19,196,5,5,5,0
16035,0,0,0,2,0,59,837,5,1,5,49
16036,1,0,0,0,0,57,1096,4,4,4,0
16037,0,0,1,2,0,33,447,3,2,3,0
16038,1,1,1,1,0,54,1416,2,4,2,0
16039,1,0,1,2,0,50,550,2,2,3,0
16040,0,0,0,2,0,40,829,5,5,5,0
16041,1,1,1,1,1,25,569,1,5,1,0
16042,1,1,1,1,0,39,404,2,4,2,0
16043,0,0,0,2,0,41,236,3,1,3,24
16044,1,0,1,0,0,26,575,3,3,3,0
16045,0,0,1,1,1,41,1404,4,4,2,3
16046,1,0,0,2,0,59,680,4,4,4,0
16047,0,0,1,1,1,38,3976,4,4,4,9
16048,1,0,1,1,1,47,3310,5,5,4,19
16049,0,0,1,1,0,27,2013,2,3,2,27
16050,0,0,0,2,1,28,192,3,5,3,0
16051,1,0,1,1,0,51,3506,2,2,1,0
16052,1,1,1,1,0,49,190,5,4,5,1
16053,1,0,1,1,1,47,2641,4,4,4,6
16054,1,0,0,2,0,35,692,5,5,5,78
16055,0,0,0,0,0,52,678,2,5,2,55
16056,1,0,1,1,1,27,669,4,2,4,5
16057,1,0,0,2,0,13,1192,4,4,4,4
16058,1,1,1,0,0,49,696,2,3,2,22
16059,0,0,0,2,0,23,628,4,5,4,17
16060,0,0,0,2,0,29,283,5,4,5,2
16061,1,0,0,2,0,69,594,2,5,3,110
16062,1,0,0,2,0,39,297,1,4,1,0
16063,1,0,0,2,0,57,2116,4,4,4,6
16064,0,0,1,1,1,47,3368,4,4,5,0
16065,1,0,0,2,0,65,759,5,5,3,72
16066,0,0,1,1,1,54,199,4,4,3,2
16067,1,0,1,2,1,56,628,4,4,3,0
16068,0,1,1,2,0,36,337,1,4,1,0
16069,1,0,1,1,0,23,3642,1,4,1,0
16070,0,0,1,2,1,43,175,4,4,4,0
16071,1,0,1,1,0,28,632,1,3,1,42
16072,0,0,1,0,1,34,1849,5,3,5,0
16073,0,0,0,2,0,13,604,3,5,3,63
16074,0,0,1,1,1,44,227,5,5,5,0
16075,0,0,1,2,0,49,813,2,4,2,0
16076,1,0,0,2,0,27,130,4,5,4,0
16077,0,1,1,2,0,25,936,5,4,5,6
16078,1,0,0,2,0,56,1706,5,5,3,14
16079,0,0,1,1,1,47,931,4,4,4,0
16080,0,0,0,2,0,28,229,2,5,2,0
16081,1,0,1,1,1,65,3429,1,1,3,187
16082,0,0,0,0,0,23,547,5,5,5,0
16083,0,0,1,1,1,37,3431,4,3,2,0
16084,0,0,1,0,1,49,261,4,3,4,0
16085,1,1,1,2,0,38,1069,5,1,5,8
16086,0,0,0,0,0,38,787,2,4,2,0
16087,0,0,0,2,0,43,957,5,4,5,39
16088,1,0,0,2,0,57,164,4,4,3,0
16089,1,1,1,2,0,22,1746,5,4,5,4
16090,1,1,1,1,0,25,677,4,4,4,0
16091,1,0,1,1,1,46,2887,4,4,5,9
16092,1,0,1,1,1,39,1514,5,5,3,0
16093,1,0,1,1,1,60,3370,3,3,4,0
16094,1,0,1,1,1,55,733,4,4,4,2
16095,1,0,1,0,1,49,391,2,2,1,0
16096,1,1,1,2,0,37,230,2,2,2,0
16097,1,0,1,1,1,50,1833,5,5,2,0
16098,1,0,1,1,1,60,1194,2,2,3,0
16099,1,0,1,2,1,43,919,5,5,2,24
16100,0,0,0,2,0,55,166,5,5,5,0
16101,0,0,1,1,1,57,1372,4,4,3,0
16102,1,0,0,2,0,33,1440,2,4,2,10
16103,1,0,0,2,0,13,89,4,4,4,0
16104,0,0,0,2,0,68,565,4,5,4,0
16105,0,0,0,2,0,15,109,3,4,3,65
16106,1,0,0,0,0,15,883,5,5,5,0
16107,0,1,1,2,0,30,258,4,3,4,5
16108,1,0,1,1,1,30,3359,4,5,4,0
16109,0,0,1,1,1,48,2825,5,5,5,7
16110,1,0,0,2,0,27,284,5,5,5,67
16111,1,0,1,1,1,34,2342,4,4,3,0
16112,0,1,1,2,0,24,1428,1,4,1,0
16113,0,0,1,1,1,49,3825,5,5,3,27
16114,1,0,1,1,1,42,2955,4,4,5,0
16115,1,0,1,1,1,44,1045,3,3,5,0
16116,0,0,1,1,1,22,2107,5,3,5,2
16117,1,1,1,2,0,22,541,5,4,5,21
16118,0,0,1,1,1,54,3968,5,5,4,0
16119,0,1,1,1,1,29,916,4,5,4,0
16120,0,1,1,2,1,21,306,4,4,4,1
16121,0,0,1,1,0,47,1345,2,2,3,0
16122,1,1,1,2,0,59,96,4,4,4,0
16123,0,1,1,2,0,27,459,4,3,4,3
16124,1,0,0,2,0,58,907,2,3,3,0
16125,1,0,1,1,1,54,1452,4,4,4,14
16126,1,0,1,2,0,48,369,2,4,2,276
16127,1,0,1,2,0,49,907,2,2,2,0
16128,0,0,1,1,0,46,1499,1,1,2,0
16129,0,0,1,0,0,27,325,3,3,3,4
16130,0,1,1,2,0,44,1281,4,2,4,12
16131,1,0,0,1,0,40,542,3,3,5,0
16133,1,0,1,1,1,55,1747,5,5,5,0
16134,1,1,1,2,0,50,73,3,2,4,195
16135,1,0,1,1,0,26,2941,3,3,3,7
16136,0,1,1,1,0,25,678,2,4,2,5
16137,1,0,1,1,0,29,2898,2,4,2,6
16138,1,0,0,2,0,58,599,3,3,4,0
16139,0,0,1,2,0,29,2404,3,3,3,0
16140,0,0,1,1,1,44,550,4,4,4,3
16141,0,0,0,2,0,19,337,1,1,1,0
16142,1,0,0,0,0,49,1167,1,1,2,49
16143,0,0,1,2,1,53,119,4,4,4,0
16144,0,0,0,2,0,7,1062,1,4,1,5
16145,1,0,1,1,1,32,3505,5,5,5,17
16146,1,0,1,1,1,49,1797,5,5,5,11
16147,1,0,1,1,1,45,2127,5,5,5,44
16148,1,1,1,2,0,48,867,5,2,5,0
16149,0,0,1,0,0,63,762,4,3,4,0
16150,0,1,1,2,0,23,236,4,4,4,0
16151,1,0,0,2,0,40,1587,1,5,1,0
16152,0,1,1,2,0,7,1276,3,4,3,0
16153,1,0,1,2,0,40,130,2,3,2,0
16154,1,0,0,2,0,61,2611,1,4,2,0
16155,0,0,0,2,0,67,1050,4,5,4,0
16156,0,0,1,1,0,26,3137,4,4,4,0
16157,0,0,1,1,1,18,325,5,4,5,0
16158,0,0,1,1,0,43,3493,2,2,2,0
16159,0,0,1,1,1,51,2740,5,1,4,179
16160,1,0,1,1,1,17,2681,3,5,5,0
16161,1,0,1,1,1,55,227,4,4,4,7
16162,0,1,1,2,1,22,282,2,5,2,3
16163,0,0,0,2,0,19,562,1,4,1,50
16164,0,0,0,2,0,38,501,3,4,3,0
16165,1,0,1,1,0,23,925,4,3,4,10
16166,1,0,0,1,0,58,515,5,5,3,0
16167,0,0,1,2,0,51,1068,3,4,3,0
16168,0,0,1,1,1,34,1911,4,4,3,6
16169,1,0,1,1,0,46,444,3,3,1,0
16170,1,0,0,2,0,55,866,4,4,3,0
16171,1,0,1,1,0,18,349,3,4,3,4
16172,0,0,1,1,1,46,2984,4,4,5,0
16173,1,0,1,1,1,55,3055,4,4,5,2
16174,1,1,1,2,0,27,109,5,5,5,0
16175,1,0,0,2,0,42,762,5,1,4,2
16176,0,0,1,2,1,53,270,4,5,4,22
16177,0,0,1,1,1,60,2186,5,5,4,0
16178,1,0,0,2,0,60,456,2,2,4,0
16179,0,0,0,2,0,56,925,5,4,5,3
16180,0,0,1,1,1,42,343,5,5,5,0
16181,1,1,1,2,0,43,1620,2,3,2,1
16182,0,1,1,1,0,50,214,5,4,5,0
16183,1,0,1,1,0,49,295,3,3,1,35
16184,1,0,0,2,0,47,1797,2,2,3,0
16185,1,0,1,1,0,48,356,2,2,2,5
16186,0,0,0,2,1,25,1947,1,4,1,0
16187,1,1,1,2,0,21,306,5,4,5,0
16188,1,0,0,2,0,69,853,3,5,4,0
16189,0,0,1,1,1,43,2432,4,4,5,84
16190,1,0,0,2,0,19,842,2,4,2,5
16191,0,0,1,1,1,43,1325,5,5,4,0
16192,0,0,0,2,0,34,871,5,2,5,0
16193,1,0,1,2,1,52,101,3,3,3,6
16194,1,0,0,2,1,7,209,4,3,4,0
16195,1,0,1,1,1,40,2919,3,3,3,0
16196,0,1,1,1,1,27,258,5,4,5,4
16197,0,0,1,1,1,40,1020,4,4,4,0
16198,1,0,1,1,1,53,1629,5,5,2,31
16199,1,0,1,0,1,47,483,5,5,4,34
16200,0,0,1,1,1,46,2934,2,2,3,0
16201,1,0,1,1,0,27,2132,2,3,2,28
16202,1,0,0,2,0,50,1197,2,2,3,0
16203,0,0,1,0,0,44,280,2,4,2,12
16204,0,0,1,1,1,41,1102,4,4,5,0
16205,0,0,1,2,1,51,373,4,4,4,0
16206,1,0,0,2,0,16,926,1,4,1,0
16207,0,0,0,2,0,61,972,1,4,1,39
16208,0,0,0,1,0,15,2586,4,3,4,0
16209,1,0,1,0,1,61,352,4,4,1,0
16210,0,0,0,2,0,69,391,2,5,2,0
16211,0,0,1,1,1,31,1879,5,4,5,37
16212,0,1,1,1,1,48,1005,3,5,3,78
16213,1,1,1,1,0,28,409,2,5,2,0
16214,1,1,1,1,0,38,546,4,3,4,4
16215,1,0,1,1,1,57,562,4,4,4,0
16216,0,1,1,2,0,23,529,3,4,3,0
16217,1,0,1,2,0,60,479,2,2,4,0
16218,0,0,0,0,0,25,508,2,4,2,0
16219,0,0,0,2,0,35,404,5,4,5,0
16220,1,0,1,2,0,59,937,3,3,3,17
16221,0,1,1,1,1,44,417,5,4,5,0
16222,0,0,1,1,1,41,2572,5,5,5,0
16223,0,0,0,2,0,24,2454,5,4,5,1
16224,1,0,0,2,0,14,421,1,3,1,49
16225,1,1,1,1,0,25,226,4,5,4,5
16226,0,1,1,2,0,35,788,2,3,2,0
16227,1,0,0,2,1,57,1533,1,1,5,51
16228,0,0,1,1,1,42,3906,4,4,3,0
16229,0,0,0,2,0,41,1023,5,5,5,7
16230,1,0,0,1,0,52,257,1,3,3,0
16231,1,0,0,2,0,42,872,3,3,5,0
16232,1,0,0,2,0,34,305,5,4,5,0
16233,1,0,1,1,1,68,3379,5,5,4,0
16234,1,0,1,1,1,25,3604,4,5,4,0
16235,0,0,1,2,0,49,728,3,1,3,5
16236,1,1,1,2,0,20,1158,3,4,3,0
16237,0,1,1,2,0,39,579,1,3,1,7
16238,1,1,1,2,0,24,1428,1,5,1,19
16239,0,0,1,1,1,56,2506,5,5,4,0
16240,1,0,1,1,1,30,89,4,5,4,0
16241,0,0,1,1,1,46,308,5,5,4,8
16242,1,0,0,0,0,66,113,3,3,5,25
16243,0,0,1,1,1,31,2472,4,5,4,11
16244,0,0,1,2,0,67,187,3,4,3,21
16245,0,0,1,1,1,50,1579,3,3,4,0
16246,0,0,0,2,0,65,237,5,4,5,40
16247,1,0,1,1,0,21,2574,3,3,3,13
16248,0,0,0,0,0,41,197,5,4,5,64
16249,0,0,0,2,1,56,919,4,2,4,17
16250,0,0,1,1,1,40,802,5,5,5,1
16251,0,0,0,2,0,37,685,3,4,1,124
16252,0,0,0,1,0,28,599,4,2,4,35
16253,1,0,1,1,1,52,2454,4,4,4,9
16254,1,1,1,2,0,31,1956,3,2,3,30
16255,0,0,1,1,0,50,3613,4,4,1,0
16256,0,0,1,2,0,26,1431,4,3,4,0
16257,1,0,1,2,1,44,547,5,5,4,0
16258,1,0,0,2,1,63,357,4,1,3,5
16259,0,1,1,1,0,36,472,1,5,1,0
16260,0,0,1,0,1,59,306,4,3,4,0
16261,1,1,1,1,1,22,1105,5,3,5,0
16262,1,0,0,2,0,36,645,3,3,3,91
16263,0,0,0,2,0,57,427,4,5,4,0
